Date,AAPL,APX,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM
13-06-2017,0.0080,0.0052,0.0057,-0.0030,0.0144,0.0008,-0.0045,0.0103,0.0119,-0.0060
14-06-2017,-0.0098,0.0031,0.0068,-0.0098,-0.0032,-0.0141,-0.0039,0.0103,0.0180,-0.0029
15-06-2017,-0.0060,-0.0017,0.0160,0.0161,-0.0006,-0.0025,-0.0015,-0.0145,0.0001,0.0027
16-06-2017,-0.0140,0.0093,0.0051,0.0113,0.0016,0.0190,-0.0044,-0.0064,-0.0008,0.0075
19-06-2017,0.0286,0.0053,0.0134,-0.0010,0.0114,-0.0082,-0.0013,0.0195,0.0139,-0.0035
20-06-2017,-0.0091,0.0077,-0.0038,-0.0042,-0.0044,-0.0091,-0.0136,-0.0046,-0.0072,0.0007
21-06-2017,0.0059,-0.0036,0.0042,-0.0334,-0.0003,-0.0187,0.0083,-0.0116,-0.0068,-0.0075
22-06-2017,-0.0016,0.0005,0.0014,0.0036,0.0003,-0.0004,-0.0055,-0.0122,-0.0071,0.0040
23-06-2017,0.0045,-0.0004,0.0140,0.0026,0.0075,0.0053,0.0013,-0.0117,-0.0268,-0.0019
26-06-2017,-0.0031,0.0090,-0.0111,0.0013,0.0047,-0.0082,0.0116,0.0150,0.0007,0.0073
27-06-2017,-0.0143,0.0014,-0.0055,-0.0031,-0.0149,-0.0007,-0.0015,-0.0007,0.0054,-0.0031
28-06-2017,0.0146,0.0107,0.0037,0.0242,0.0101,0.0020,0.0138,0.0133,0.0065,0.0037
29-06-2017,-0.0147,-0.0040,-0.0108,-0.0076,-0.0209,-0.0015,-0.0108,0.0053,-0.0070,-0.0077
30-06-2017,0.0024,0.0073,0.0015,0.0172,-0.0035,0.0020,0.0051,-0.0112,0.0081,-0.0019
03-07-2017,-0.0036,0.0102,0.0042,-0.0046,0.0010,0.0189,0.0114,0.0242,0.0040,0.0114
05-07-2017,0.0041,-0.0025,0.0162,0.0049,-0.0070,-0.0158,-0.0170,0.0033,-0.0086,-0.0123
06-07-2017,-0.0094,-0.0135,-0.0016,-0.0091,-0.0125,-0.0076,-0.0216,-0.0059,-0.0042,-0.0085
07-07-2017,0.0102,0.0070,0.0044,0.0038,0.0059,-0.0032,-0.0003,-0.0062,0.0012,0.0038
10-07-2017,0.0061,-0.0004,0.0079,0.0086,0.0026,-0.0043,0.0026,0.0025,-0.0069,0.0031
11-07-2017,0.0032,-0.0017,0.0113,0.0037,0.0036,0.0008,0.0024,0.0049,-0.0038,-0.0015
12-07-2017,0.0014,0.0078,0.0008,0.0067,0.0023,0.0075,0.0052,0.0019,0.0132,0.0033
13-07-2017,0.0139,0.0065,-0.0010,-0.0045,0.0035,0.0023,-0.0009,0.0132,0.0046,-0.0005
14-07-2017,0.0086,-0.0011,0.0111,0.0028,0.0048,0.0030,0.0077,-0.0078,-0.0027,0.0040
17-07-2017,0.0035,-0.0007,0.0024,0.0006,0.0025,-0.0022,-0.0029,0.0029,0.0066,-0.0080
18-07-2017,0.0035,0.0035,-0.0036,-0.0163,0.0003,-0.0047,0.0092,-0.0260,-0.0112,0.0065
19-07-2017,0.0063,0.0048,0.0127,0.0073,0.0124,0.0071,0.0101,-0.0020,0.0074,-0.0420
20-07-2017,-0.0045,-0.0067,-0.0028,-0.0049,-0.0013,0.0016,0.0051,-0.0026,-0.0409,0.0009
21-07-2017,-0.0005,0.0028,0.0088,-0.0068,-0.0006,-0.0132,-0.0025,-0.0095,-0.0026,-0.0039
24-07-2017,0.0121,-0.0069,0.0002,0.0149,0.0006,-0.0005,-0.0008,-0.0091,-0.0141,-0.0074
25-07-2017,0.0043,0.0048,0.0013,0.0588,0.0082,0.0115,-0.0054,0.0156,0.0165,0.0014
26-07-2017,0.0047,-0.0013,0.0988,-0.0089,-0.0143,0.0070,0.0049,0.0030,-0.0019,-0.0057
27-07-2017,-0.0189,-0.0170,0.0323,0.0075,-0.0028,0.0094,0.0286,-0.0035,0.0071,-0.0020
28-07-2017,-0.0070,0.0113,0.0011,-0.0024,-0.0016,0.0189,-0.0004,0.0096,0.0024,-0.0054
31-07-2017,-0.0052,0.0051,0.0049,-0.0013,-0.0022,0.0099,-0.0003,0.0077,0.0103,0.0026
01-08-2017,0.0089,0.0001,-0.0125,-0.0075,0.0064,0.0146,0.0062,0.0074,0.0017,0.0044
02-08-2017,0.0473,0.0007,-0.0062,-0.0001,-0.0041,-0.0029,-0.0175,-0.0032,0.0043,-0.0058
03-08-2017,-0.0100,0.0028,0.0013,0.0042,0.0013,-0.0093,0.0041,-0.0101,0.0019,0.0034
04-08-2017,0.0053,0.0050,-0.0023,0.0070,0.0076,0.0062,-0.0131,0.0259,0.0130,0.0015
07-08-2017,0.0155,-0.0014,0.0106,0.0031,0.0013,-0.0030,-0.0124,0.0136,0.0039,-0.0116
08-08-2017,0.0080,0.0010,-0.0030,-0.0026,-0.0053,0.0052,0.0059,-0.0037,0.0000,-0.0095
09-08-2017,0.0061,-0.0029,-0.0217,-0.0006,-0.0016,0.0049,-0.0388,-0.0045,0.0125,-0.0024
10-08-2017,-0.0356,-0.0132,-0.0061,-0.0104,-0.0196,-0.0070,-0.0144,-0.0239,-0.0089,0.0005
11-08-2017,0.0139,-0.0032,0.0086,-0.0027,0.0152,-0.0080,0.0063,-0.0060,0.0065,0.0000
14-08-2017,0.0150,0.0140,0.0097,0.0076,0.0118,-0.0048,-0.0058,0.0143,-0.0040,0.0034
15-08-2017,0.0109,0.0154,0.0085,-0.0005,0.0079,-0.0013,0.0011,0.0010,-0.0265,-0.0018
16-08-2017,-0.0040,0.0069,-0.0066,0.0041,0.0078,-0.0159,0.0068,-0.0087,0.0139,0.0030
17-08-2017,-0.0192,-0.0149,-0.0084,-0.0086,-0.0402,-0.0086,-0.0080,-0.0186,-0.0169,-0.0126
18-08-2017,-0.0023,-0.0082,0.0008,0.0069,-0.0216,0.0053,-0.0067,0.0033,-0.0146,-0.0071
21-08-2017,-0.0018,-0.0009,-0.0004,-0.0028,0.0102,-0.0066,0.0047,-0.0061,0.0116,0.0045
22-08-2017,0.0163,0.0000,0.0173,0.0195,0.0192,0.0055,0.0158,0.0126,0.0048,0.0048
23-08-2017,0.0013,-0.0002,-0.0069,-0.0092,-0.0112,0.0024,-0.0124,-0.0038,-0.0054,0.0080
24-08-2017,-0.0044,0.0009,0.0027,0.0003,0.0103,0.0078,0.0002,0.0011,-0.0057,0.0056
25-08-2017,0.0037,0.0013,-0.0119,0.0050,0.0064,0.0074,0.0088,-0.0023,0.0094,0.0056
28-08-2017,0.0101,-0.0007,0.0055,-0.0024,0.0032,-0.0043,0.0015,-0.0095,0.0116,-0.0086
29-08-2017,0.0089,0.0001,0.0140,0.0082,-0.0019,0.0009,0.0001,-0.0018,-0.0102,0.0044
30-08-2017,0.0027,0.0032,-0.0001,0.0133,0.0162,-0.0012,0.0029,0.0112,0.0011,-0.0041
31-08-2017,0.0040,0.0048,-0.0033,-0.0005,0.0069,-0.0010,-0.0162,0.0059,-0.0009,0.0033
01-09-2017,0.0003,0.0005,0.0028,0.0067,0.0028,0.0106,0.0030,0.0096,0.0061,0.0073
05-09-2017,-0.0120,-0.0096,-0.0139,0.0002,-0.0211,0.0063,0.0010,-0.0359,0.0143,-0.0072
06-09-2017,-0.0010,-0.0009,-0.0100,-0.0112,0.0079,0.0215,-0.0010,0.0048,0.0237,0.0055
07-09-2017,-0.0040,-0.0096,0.0072,0.0068,-0.0035,0.0001,-0.0437,-0.0137,0.0088,-0.0064
08-09-2017,-0.0163,-0.0019,0.0105,0.0004,-0.0088,-0.0091,0.0001,0.0063,0.0110,-0.0031
11-09-2017,0.0181,0.0171,0.0076,0.0089,0.0226,0.0157,0.0002,0.0177,-0.0081,0.0169
12-09-2017,-0.0040,0.0100,0.0000,0.0174,0.0068,-0.0003,0.0082,0.0221,0.0097,0.0062
13-09-2017,-0.0075,0.0010,0.0056,-0.0108,-0.0071,0.0150,0.0095,0.0027,0.0007,0.0016
14-09-2017,-0.0086,-0.0052,0.0136,0.0071,0.0003,0.0024,-0.0093,0.0013,-0.0040,-0.0031
15-09-2017,0.0101,0.0093,0.0154,0.0074,0.0078,0.0016,0.0063,-0.0072,-0.0061,-0.0049
18-09-2017,-0.0076,0.0101,0.0164,0.0203,0.0025,0.0049,-0.0043,0.0103,-0.0037,-0.0019
19-09-2017,0.0004,0.0129,-0.0024,0.0073,-0.0009,0.0100,0.0034,0.0061,-0.0010,-0.0011
20-09-2017,-0.0168,-0.0064,0.0119,0.0009,0.0034,0.0003,0.0079,0.0038,0.0065,0.0103
21-09-2017,-0.0172,-0.0001,0.0023,-0.0005,0.0031,0.0009,-0.0032,0.0065,0.0032,-0.0043
22-09-2017,-0.0098,-0.0002,0.0016,-0.0029,0.0205,0.0070,-0.0029,-0.0011,0.0049,-0.0009
25-09-2017,-0.0088,-0.0021,-0.0083,-0.0009,0.0105,0.0060,0.0098,-0.0033,0.0071,0.0051
26-09-2017,0.0172,0.0054,-0.0024,0.0015,0.0012,-0.0040,-0.0094,-0.0014,0.0010,0.0047
27-09-2017,0.0071,0.0090,0.0062,0.0001,-0.0083,-0.0006,0.0062,0.0210,-0.0021,-0.0061
28-09-2017,-0.0062,0.0073,-0.0040,0.0057,-0.0039,0.0014,-0.0120,0.0030,0.0089,0.0000
29-09-2017,0.0055,0.0036,-0.0002,-0.0042,0.0084,-0.0010,0.0053,0.0073,0.0074,-0.0040
02-10-2017,-0.0020,0.0009,0.0070,0.0001,0.0036,-0.0006,0.0131,0.0146,0.0028,0.0109
03-10-2017,0.0044,0.0098,-0.0021,0.0063,0.0030,0.0033,0.0093,0.0040,0.0070,0.0008
04-10-2017,-0.0065,-0.0046,0.0012,0.0098,-0.0121,-0.0020,-0.0024,-0.0054,0.0007,-0.0020
05-10-2017,0.0124,0.0016,0.0122,-0.0027,0.0045,0.0085,-0.0044,0.0239,0.0050,0.0016
06-10-2017,-0.0006,0.0043,-0.0012,0.0042,0.0048,-0.0131,-0.0004,-0.0002,-0.0016,-0.0016
09-10-2017,0.0035,0.0015,-0.0007,-0.0004,0.0003,0.0058,-0.0050,-0.0131,-0.0008,0.0062
10-10-2017,0.0004,0.0022,0.0098,0.0103,-0.0062,0.0093,0.0001,-0.0008,-0.0033,0.0075
11-10-2017,0.0042,0.0008,0.0020,0.0032,0.0012,0.0045,-0.0103,-0.0008,0.0005,-0.0059
12-10-2017,-0.0035,-0.0038,0.0018,0.0108,-0.0098,-0.0016,-0.0164,-0.0107,-0.0040,-0.0040
13-10-2017,0.0063,0.0136,-0.0045,0.0055,0.0063,0.0002,0.0046,-0.0053,-0.0007,0.0005
16-10-2017,0.0184,-0.0097,-0.0038,0.0058,0.0021,0.0081,0.0077,0.0163,-0.0015,-0.0018
17-10-2017,0.0037,-0.0029,-0.0044,-0.0071,0.0018,0.0007,0.0023,-0.0261,-0.0053,-0.0020
18-10-2017,-0.0044,0.0043,0.0055,0.0057,-0.0015,-0.0172,-0.0011,0.0252,0.0006,0.0886
19-10-2017,-0.0237,-0.0020,-0.0038,0.0020,0.0060,0.0004,0.0077,-0.0084,-0.0013,0.0086
20-10-2017,0.0017,0.0021,0.0220,-0.0014,0.0148,0.0037,0.0039,0.0198,0.0012,0.0073
23-10-2017,-0.0005,0.0031,-0.0092,0.0024,0.0029,0.0024,-0.0070,-0.0106,0.0080,-0.0155
24-10-2017,0.0060,0.0160,0.0140,0.0498,0.0067,0.0025,-0.0042,0.0112,0.0078,-0.0230
25-10-2017,-0.0044,-0.0035,-0.0285,-0.0101,-0.0081,-0.0066,-0.0050,-0.0128,0.0002,-0.0153
26-10-2017,0.0064,0.0231,0.0033,0.0007,-0.0009,0.0000,0.0078,0.0000,0.0095,0.0007
27-10-2017,0.0358,0.0010,-0.0108,0.0064,0.0047,-0.0414,-0.0025,0.0000,-0.0018,0.0005
30-10-2017,0.0225,-0.0075,0.0109,-0.0096,-0.0113,0.0075,-0.0027,-0.0034,-0.0121,0.0044
31-10-2017,0.0139,0.0047,-0.0049,-0.0051,0.0032,0.0131,-0.0023,0.0066,0.0028,-0.0019
01-11-2017,-0.0127,0.0028,0.0020,0.0036,0.0138,0.0001,0.0125,0.0073,-0.0024,-0.0002
02-11-2017,0.0073,0.0020,0.0160,0.0013,-0.0118,-0.0049,-0.0069,0.0107,-0.0161,-0.0044
03-11-2017,0.0261,0.0047,-0.0034,0.0012,0.0076,-0.0029,0.0029,-0.0100,0.0103,-0.0115
06-11-2017,0.0101,-0.0015,0.0089,0.0079,-0.0017,0.0178,0.0203,-0.0037,-0.0010,-0.0049
07-11-2017,0.0032,-0.0096,0.0078,0.0080,-0.0003,0.0017,0.0096,-0.0151,-0.0034,0.0034
08-11-2017,0.0082,-0.0025,-0.0021,-0.0110,0.0029,-0.0049,-0.0042,0.0060,0.0024,0.0015
09-11-2017,-0.0020,-0.0145,-0.0108,-0.0142,-0.0130,0.0049,0.0148,-0.0019,-0.0048,-0.0084
10-11-2017,-0.0069,-0.0025,-0.0070,0.0084,-0.0018,-0.0005,0.0205,-0.0027,0.0051,-0.0076
13-11-2017,-0.0040,0.0041,0.0060,0.0004,-0.0012,0.0004,-0.0004,0.0005,0.0076,-0.0051
14-11-2017,-0.0151,-0.0015,-0.0025,0.0074,0.0027,-0.0026,-0.0150,-0.0126,0.0164,0.0033
15-11-2017,-0.0132,-0.0053,0.0042,-0.0250,0.0021,-0.0040,0.0050,0.0016,-0.0154,-0.0120
16-11-2017,0.0119,0.0032,0.0032,0.0169,0.0519,-0.0161,-0.0009,0.0074,0.0123,0.0137
17-11-2017,-0.0056,0.0014,-0.0055,-0.0017,0.0006,0.0012,-0.0015,-0.0056,0.0014,-0.0010
20-11-2017,-0.0010,0.0028,0.0090,0.0057,0.0167,0.0001,-0.0067,0.0005,0.0162,0.0103
21-11-2017,0.0186,0.0049,0.0089,0.0050,0.0041,0.0039,0.0024,-0.0005,0.0141,0.0096
22-11-2017,0.0105,-0.0062,-0.0069,0.0030,-0.0055,0.0064,-0.0025,-0.0067,-0.0046,-0.0012
24-11-2017,0.0001,-0.0036,0.0028,-0.0045,0.0011,0.0052,-0.0010,-0.0020,0.0016,0.0005
27-11-2017,-0.0050,-0.0001,-0.0011,-0.0015,0.0104,-0.0079,0.0015,-0.0036,0.0106,0.0009
28-11-2017,-0.0059,0.0194,0.0091,0.0131,0.0233,0.0074,0.0060,0.0183,0.0138,0.0032
29-11-2017,-0.0207,0.0139,0.0049,-0.0067,-0.0066,0.0063,0.0177,0.0081,0.0039,0.0071
30-11-2017,0.0140,0.0115,0.0278,0.0224,-0.0048,0.0154,-0.0040,0.0260,0.0145,0.0027
01-12-2017,-0.0047,0.0015,-0.0196,0.0026,0.0080,0.0044,0.0041,0.0053,0.0033,0.0051
04-12-2017,-0.0073,0.0075,0.0243,-0.0001,0.0032,0.0111,0.0472,0.0068,0.0248,0.0110
05-12-2017,-0.0009,0.0012,-0.0087,-0.0096,-0.0109,-0.0037,-0.0272,-0.0093,-0.0111,-0.0071
06-12-2017,-0.0037,-0.0051,0.0099,0.0014,0.0027,-0.0065,-0.0164,-0.0096,-0.0112,-0.0080
07-12-2017,0.0018,0.0038,0.0133,0.0182,-0.0003,0.0002,-0.0019,0.0106,0.0066,-0.0034
08-12-2017,0.0003,-0.0003,0.0139,0.0068,0.0056,0.0024,-0.0098,0.0072,0.0077,0.0081
11-12-2017,0.0195,0.0046,-0.0096,-0.0006,0.0093,0.0042,0.0249,-0.0009,-0.0063,0.0039
12-12-2017,-0.0056,0.0037,0.0239,-0.0024,-0.0013,-0.0061,0.0056,0.0302,-0.0025,0.0086
13-12-2017,0.0033,-0.0160,0.0066,0.0359,0.0063,0.0021,0.0017,-0.0082,0.0068,-0.0181
14-12-2017,-0.0003,-0.0064,0.0070,-0.0154,-0.0066,-0.0033,0.0275,-0.0003,-0.0049,0.0006
15-12-2017,0.0102,0.0141,0.0002,0.0028,0.0077,0.0017,0.0063,0.0066,0.0025,-0.0097
18-12-2017,0.0141,0.0118,0.0075,0.0210,0.0076,-0.0003,-0.0022,0.0111,0.0118,0.0054
19-12-2017,-0.0107,-0.0053,0.0037,0.0076,-0.0047,0.0012,0.0070,-0.0136,0.0068,-0.0007
20-12-2017,-0.0011,-0.0065,0.0022,0.0107,0.0115,0.0088,-0.0190,-0.0051,0.0072,-0.0018
21-12-2017,0.0038,-0.0001,-0.0096,0.0139,-0.0054,0.0325,-0.0011,0.0228,0.0041,-0.0095
22-12-2017,0.0000,0.0024,0.0002,0.0072,0.0005,0.0013,-0.0082,-0.0078,0.0003,0.0066
26-12-2017,-0.0254,-0.0017,0.0009,0.0044,-0.0018,0.0080,-0.0051,-0.0048,0.0119,0.0022
27-12-2017,0.0002,0.0057,0.0009,0.0069,0.0021,-0.0034,-0.0044,-0.0069,-0.0009,0.0020
28-12-2017,0.0028,0.0058,0.0025,0.0057,0.0008,0.0002,0.0012,0.0021,-0.0022,0.0059
29-12-2017,-0.0108,-0.0039,-0.0049,-0.0053,-0.0075,-0.0031,-0.0024,-0.0068,-0.0013,-0.0040
02-01-2018,0.0179,-0.0037,0.0065,-0.0034,0.0146,0.0191,0.0399,0.0036,-0.0079,0.0054
03-01-2018,-0.0002,0.0062,0.0032,0.0015,0.0080,0.0073,0.0043,-0.0093,0.0052,0.0275
04-01-2018,0.0046,0.0131,-0.0038,0.0137,-0.0046,-0.0031,-0.0004,0.0140,0.0079,0.0203
05-01-2018,0.0114,0.0023,0.0410,0.0158,0.0138,-0.0016,-0.0054,-0.0051,0.0104,0.0049
08-01-2018,-0.0037,-0.0092,0.0042,0.0251,0.0104,0.0049,-0.0143,-0.0145,-0.0024,0.0060
09-01-2018,-0.0001,0.0037,0.0267,0.0024,-0.0063,-0.0054,-0.0007,0.0085,0.0055,0.0022
10-01-2018,-0.0002,0.0070,0.0057,-0.0034,0.0055,0.0064,-0.0043,0.0015,-0.0067,0.0021
11-01-2018,0.0057,-0.0048,0.0245,0.0201,0.0048,0.0304,0.0139,0.0031,0.0150,0.0001
12-01-2018,0.0103,0.0024,0.0247,0.0065,0.0192,0.0078,0.0133,0.0074,0.0089,-0.0065
16-01-2018,-0.0051,-0.0062,-0.0031,-0.0058,-0.0081,-0.0119,-0.0158,0.0056,-0.0006,0.0044
17-01-2018,0.0165,0.0042,0.0473,-0.0048,0.0163,0.0027,0.0116,-0.0186,0.0179,0.0293
18-01-2018,0.0009,-0.0089,-0.0309,0.0020,0.0024,-0.0058,-0.0138,-0.0106,-0.0075,0.0028
19-01-2018,-0.0045,-0.0183,-0.0071,0.0094,-0.0002,-0.0022,0.0015,0.0205,0.0151,-0.0399
22-01-2018,-0.0082,0.0030,0.0008,0.0028,0.0090,0.0096,0.0046,0.0211,0.0155,0.0014
23-01-2018,0.0002,-0.0035,-0.0071,-0.0085,0.0106,-0.0116,-0.0062,-0.0055,0.0022,0.0224
24-01-2018,-0.0159,0.0135,-0.0027,-0.0064,0.0017,0.0028,0.0008,0.0215,0.0064,-0.0053
25-01-2018,-0.0179,0.0039,0.0252,0.0061,-0.0064,-0.0056,0.0005,0.0126,-0.0041,0.0006
26-01-2018,0.0023,-0.0006,0.0003,-0.0136,0.0158,0.0041,0.0148,-0.0033,0.0091,0.0113
29-01-2018,-0.0207,-0.0022,-0.0070,-0.0268,0.0068,-0.0207,-0.0058,0.0162,-0.0111,-0.0032
30-01-2018,-0.0059,-0.0070,-0.0091,0.0073,-0.0140,-0.0253,-0.0128,-0.0130,-0.0152,-0.0191
31-01-2018,0.0028,0.0070,0.0493,-0.0060,-0.0168,0.0010,-0.0131,-0.0039,-0.0045,0.0005
01-02-2018,0.0021,0.0060,0.0073,-0.0033,0.0039,0.0018,0.0167,0.0162,-0.0050,-0.0079
02-02-2018,-0.0434,-0.0332,-0.0225,-0.0293,-0.0185,-0.0557,-0.0162,-0.0448,-0.0297,-0.0208
05-02-2018,-0.0250,-0.0483,-0.0574,-0.0407,-0.0525,-0.0503,-0.0368,-0.0420,-0.0560,-0.0409
06-02-2018,0.0418,0.0236,0.0366,0.0353,0.0358,0.0405,0.0140,0.0385,0.0433,0.0184
07-02-2018,-0.0214,-0.0061,0.0211,-0.0132,0.0042,-0.0161,-0.0133,-0.0062,0.0013,-0.0096
08-02-2018,-0.0275,-0.0563,-0.0530,-0.0541,-0.0389,-0.0259,-0.0326,-0.0418,-0.0526,-0.0407
09-02-2018,0.0081,0.0383,0.0096,0.0221,0.0196,0.0107,0.0172,0.0120,0.0160,0.0130
12-02-2018,0.0403,0.0325,0.0330,0.0206,0.0271,0.0042,0.0029,0.0155,-0.0003,0.0126
13-02-2018,0.0100,-0.0015,-0.0019,0.0110,0.0155,-0.0061,0.0071,0.0094,-0.0018,-0.0043
14-02-2018,0.0184,0.0177,0.0049,0.0266,0.0209,0.0030,0.0046,0.0276,0.0053,0.0266
15-02-2018,0.0336,0.0034,0.0337,0.0121,0.0473,-0.0097,0.0055,0.0194,0.0031,0.0081
16-02-2018,-0.0032,0.0024,-0.0040,-0.0231,0.0057,-0.0035,0.0128,-0.0002,0.0092,0.0011
20-02-2018,-0.0034,0.0041,-0.0048,-0.0047,-0.0061,-0.0103,-0.0052,-0.0102,-0.0014,-0.0065
21-02-2018,-0.0045,0.0032,-0.0028,-0.0021,-0.0170,-0.0173,-0.0088,-0.0056,-0.0195,-0.0077
22-02-2018,0.0084,-0.0015,0.0101,0.0234,-0.0085,0.0076,0.0018,-0.0075,0.0132,-0.0051
23-02-2018,0.0174,0.0149,0.0021,0.0223,0.0247,0.0246,0.0191,0.0204,0.0155,0.0153
26-02-2018,0.0198,0.0287,0.0191,0.0079,0.0309,0.0179,0.0239,0.0168,0.0006,0.0197
27-02-2018,-0.0032,-0.0203,0.0032,-0.0148,-0.0071,-0.0086,-0.0450,-0.0123,-0.0185,-0.0128
28-02-2018,-0.0015,-0.0208,-0.0067,-0.0411,-0.0058,-0.0149,-0.0163,-0.0187,-0.0147,-0.0046
01-03-2018,-0.0175,-0.0243,-0.0346,-0.0285,-0.0219,0.0011,-0.0057,-0.0234,-0.0144,-0.0130
02-03-2018,0.0069,0.0048,-0.0144,-0.0256,0.0059,-0.0036,0.0041,0.0052,-0.0066,0.0044
05-03-2018,0.0035,0.0111,0.0234,0.0324,0.0104,0.0135,0.0041,0.0194,0.0184,0.0159
06-03-2018,-0.0008,-0.0061,-0.0109,0.0174,-0.0052,0.0044,0.0148,0.0145,-0.0006,-0.0078
07-03-2018,-0.0093,-0.0045,-0.0054,-0.0146,-0.0020,0.0017,-0.0129,-0.0059,-0.0168,0.0167
08-03-2018,0.0109,0.0099,0.0049,0.0137,0.0032,-0.0043,0.0042,0.0037,-0.0036,-0.0133
09-03-2018,0.0172,0.0255,0.0166,0.0303,0.0232,0.0341,0.0067,0.0166,0.0237,0.0198
12-03-2018,0.0097,-0.0139,-0.0291,-0.0237,0.0040,-0.0037,0.0042,0.0096,-0.0134,0.0060
13-03-2018,-0.0096,-0.0235,-0.0160,-0.0052,-0.0086,-0.0028,-0.0137,-0.0177,-0.0076,-0.0059
14-03-2018,-0.0085,-0.0088,-0.0248,-0.0075,0.0027,-0.0114,0.0016,-0.0153,-0.0053,-0.0075
15-03-2018,0.0012,-0.0015,-0.0008,0.0133,0.0011,0.0039,-0.0064,0.0082,0.0037,0.0094
16-03-2018,-0.0035,0.0129,0.0015,0.0122,-0.0071,-0.0016,-0.0036,0.0037,0.0050,0.0041
19-03-2018,-0.0153,-0.0081,0.0039,-0.0275,-0.0164,-0.0131,-0.0135,-0.0189,-0.0104,-0.0182
20-03-2018,-0.0003,0.0012,0.0177,0.0126,0.0023,0.0054,-0.0013,0.0025,0.0060,-0.0073
21-03-2018,-0.0227,-0.0022,-0.0016,0.0113,-0.0014,0.0222,0.0046,-0.0051,-0.0008,0.0031
22-03-2018,-0.0141,-0.0351,-0.0519,-0.0571,-0.0280,-0.0285,-0.0120,-0.0353,-0.0153,-0.0294
23-03-2018,-0.0232,-0.0105,0.0043,-0.0178,-0.0151,-0.0063,-0.0205,-0.0291,-0.0199,-0.0210
26-03-2018,0.0475,0.0240,0.0248,0.0340,0.0387,0.0210,0.0214,0.0392,0.0267,0.0301
27-03-2018,-0.0256,-0.0130,-0.0239,-0.0147,-0.0313,-0.0060,-0.0128,-0.0299,-0.0096,-0.0095
28-03-2018,-0.0110,0.0086,-0.0034,-0.0124,-0.0239,-0.0223,-0.0083,0.0085,0.0005,0.0040
29-03-2018,0.0078,0.0116,0.0246,0.0153,0.0295,0.0173,0.0193,0.0100,0.0199,0.0060
02-04-2018,-0.0066,-0.0244,-0.0166,-0.0237,-0.0438,-0.0158,-0.0177,-0.0179,-0.0300,-0.0219
03-04-2018,0.0103,0.0191,0.0260,0.0081,0.0090,0.0231,0.0077,0.0131,0.0050,-0.0015
04-04-2018,0.0191,0.0091,-0.0102,0.0008,-0.0043,-0.0030,0.0154,0.0081,0.0212,0.0285
05-04-2018,0.0069,0.0066,0.0274,0.0203,0.0150,0.0245,0.0115,0.0126,0.0095,-0.0006
06-04-2018,-0.0256,-0.0243,-0.0306,-0.0347,-0.0261,-0.0216,-0.0172,-0.0228,-0.0261,-0.0225
09-04-2018,0.0099,0.0025,-0.0112,0.0006,0.0108,0.0106,-0.0065,0.0089,-0.0111,0.0141
10-04-2018,0.0188,0.0093,0.0383,0.0350,0.0325,0.0247,0.0168,0.0174,0.0057,0.0177
11-04-2018,-0.0047,-0.0151,-0.0223,-0.0088,-0.0019,0.0034,-0.0056,-0.0141,-0.0036,-0.0002
12-04-2018,0.0099,0.0191,0.0309,0.0228,0.0214,-0.0002,-0.0041,0.0263,0.0029,0.0174
13-04-2018,0.0034,-0.0034,-0.0243,0.0006,-0.0078,0.0058,-0.0004,-0.0141,-0.0032,-0.0086
16-04-2018,0.0062,0.0061,0.0076,0.0127,0.0070,0.0065,-0.0011,0.0077,0.0094,0.0075
17-04-2018,0.0138,0.0028,0.0149,0.0077,0.0298,0.0063,0.0193,-0.0165,0.0028,0.0191
18-04-2018,-0.0022,0.0137,0.0127,0.0172,0.0009,0.0194,-0.0094,0.0015,0.0282,-0.0753
19-04-2018,-0.0283,0.0759,-0.0011,-0.0016,-0.0016,-0.0009,-0.0032,0.0007,-0.0154,-0.0073
20-04-2018,-0.0410,-0.0154,-0.0058,-0.0157,-0.0105,-0.0113,-0.0064,-0.0087,-0.0004,-0.0190
23-04-2018,-0.0029,-0.0018,0.0005,0.0048,0.0036,0.0104,-0.0009,-0.0210,0.0037,0.0066
24-04-2018,-0.0139,-0.0017,-0.0289,-0.0620,-0.0115,-0.0084,-0.0069,-0.0169,-0.0079,-0.0021
25-04-2018,0.0044,-0.0165,0.0419,0.0052,-0.0007,0.0015,0.0170,-0.0134,0.0064,0.0026
26-04-2018,0.0035,0.0147,-0.0002,0.0077,0.0114,0.0122,-0.0130,0.0036,0.0470,0.0053
27-04-2018,-0.0116,-0.0062,-0.0056,-0.0109,0.0113,0.0193,-0.0061,-0.0012,0.0040,-0.0016
30-04-2018,0.0181,-0.0086,-0.0215,-0.0025,-0.0094,-0.0119,0.0111,-0.0061,-0.0089,-0.0104
01-05-2018,0.0232,-0.0017,-0.0121,0.0004,0.0122,-0.0020,-0.0027,-0.0070,-0.0009,0.0003
02-05-2018,0.0442,-0.0096,-0.0162,-0.0039,-0.0216,0.0050,-0.0044,-0.0111,0.0069,-0.0176
03-05-2018,0.0018,-0.0050,0.0200,-0.0006,0.0132,0.0041,-0.0086,-0.0027,-0.0146,-0.0032
04-05-2018,0.0392,0.0125,0.0113,0.0180,0.0194,-0.0038,0.0242,0.0066,0.0100,0.0135
